Date,Open,High,Low,Close,Volume
7/15/2013,18.5,18.5,17.6,18.5,140419
7/16/2013,18.38,20.38,18,19.75,548905
7/17/2013,19.75,21,19.25,20.5,176391
7/18/2013,21,21.63,20.34,20.5,631211
7/19/2013,20.68,21,20,20.5,235644
7/22/2013,21,21.5,20.5,21.5,227652
7/23/2013,22,22.25,20.63,21.13,365768
7/24/2013,21.25,22,20.78,21.25,287367
7/25/2013,21.25,21.5,20.18,20.75,199302
7/26/2013,20.75,21.38,20,20,159476
7/29/2013,21,21.25,20.26,20.85,153906
7/30/2013,20.75,21.5,20.5,20.94,130799
7/31/2013,20.75,22.38,20.5,20.75,872105
8/1/2013,21.25,21.38,20.66,21.25,334804
8/2/2013,21.75,21.99,21,21.25,306873
8/5/2013,21.25,21.5,20.75,21,238285
8/6/2013,21.5,21.71,21.12,21.18,254992
8/7/2013,21.25,21.5,20.75,21,135205
8/8/2013,20.55,20.55,18.82,19.75,386919
8/9/2013,20.5,20.72,18.99,19.91,368809
8/12/2013,20.5,20.75,19.5,20,175071
8/13/2013,21.75,21.75,20,20.25,643181
8/14/2013,21.5,21.85,20.29,20.68,810858
8/15/2013,20.5,20.75,19.13,19.13,584998
8/16/2013,20,20,19.34,19.52,164225
8/19/2013,19.68,19.75,18.88,18.88,224001
8/20/2013,19,19.98,18.75,19.7,186442
8/21/2013,19.5,19.5,18.75,18.75,89627
8/22/2013,19,19.2,18.75,18.76,141381
8/23/2013,19,19.75,18.75,19,198793
8/26/2013,18.81,19.22,17.5,17.5,443578
8/27/2013,17.5,18.25,17.5,18.24,176287
8/28/2013,18,18.13,18,18,90070
8/29/2013,18,18,17.5,17.74,173505
8/30/2013,17.5,18.13,17,17,163346
9/3/2013,17,17.5,16.87,17.2,68567
9/4/2013,17,17,16.25,16.38,344066
9/5/2013,16.31,16.31,15.58,16.08,295522
9/6/2013,16.25,16.7,15.75,16.7,192018
9/9/2013,16.25,16.81,16.25,16.75,90788
9/10/2013,17,17.75,17,17.15,427295
9/11/2013,18.13,18.13,16.75,17,180277
9/12/2013,17.73,17.73,16.63,17,112645
9/13/2013,18.25,18.25,16.82,17.25,177130
9/16/2013,17.5,19.75,17,18.95,370330
9/17/2013,19.5,19.5,16.83,17.04,111153
9/18/2013,18,18.75,17.27,18.75,121994
9/19/2013,19,19.5,17.75,18.25,98043
9/20/2013,18.25,19.5,17.86,19.5,98154
9/23/2013,19.5,19.5,17.25,17.63,368315
9/24/2013,17.63,17.63,16.75,17.25,205823
9/25/2013,17,17.25,16.58,16.77,160153
9/26/2013,17,17.75,16.79,16.88,172639
9/27/2013,16.95,17.75,16.58,17.75,190368
9/30/2013,17.5,17.5,16.59,16.75,74024
10/1/2013,17,17.75,16.57,17.5,205483
10/2/2013,17.5,17.5,16.75,16.98,111994
10/3/2013,16.75,17.5,16.75,17.25,96344
10/4/2013,17.47,17.47,16.75,17.12,133916
10/7/2013,16.75,17.75,16.75,17.75,136788
10/8/2013,17.75,17.75,16.58,16.77,145754
10/9/2013,17,17,16.33,16.4,121348
10/10/2013,16.5,17.65,16.34,17.65,70971
10/11/2013,17.63,17.63,16.75,17.5,77776
10/14/2013,17.05,17.47,16.27,16.4,207238
10/15/2013,16.75,16.75,16.25,16.43,237515
10/16/2013,16.5,16.73,16.25,16.5,42150
10/17/2013,16.5,17,16.42,16.56,135620
10/18/2013,16.75,16.75,16.26,16.5,67864
10/21/2013,16.29,16.75,15.5,15.75,336671
10/22/2013,16,16.25,14.52,14.75,455978
10/23/2013,13.75,14.5,13.25,14.44,564049
10/24/2013,14.25,15.25,14.25,15.13,302852
10/25/2013,15,15.5,14.63,14.75,105884
10/28/2013,14.75,15.25,14.5,14.5,230159
10/29/2013,14.75,15.75,14.57,15.5,239989
10/30/2013,15,16,14.76,15.84,211970
10/31/2013,15.75,15.81,15.05,15.25,68069
11/1/2013,15.5,16.13,15.13,15.75,225306
11/4/2013,15.75,16.25,15.5,15.57,285025
11/5/2013,15.5,17.88,15.5,17.87,890218
11/6/2013,18,19.13,17.26,19.1,1007628
11/7/2013,19.25,20.25,18.48,18.75,428883
11/8/2013,18.5,20.42,17.83,20.03,1089019
11/11/2013,20,21.46,19.75,21,1055569
11/12/2013,21.25,24.44,21.23,23.5,1164160
11/13/2013,23.75,25.25,21.75,23.5,1038817
11/14/2013,23.5,23.7,22,22.25,506725
11/15/2013,22.25,22.35,21.25,22,420898
11/18/2013,22,22.25,21.12,21.4,380680
11/19/2013,21,21.25,20,20.31,486271
11/20/2013,20.25,20.5,19.26,20.38,288027
11/21/2013,20,21.75,19.75,21.38,258179
11/22/2013,21.5,24.25,20.5,21.25,528751
11/25/2013,21.5,23,21.5,22.5,378515
11/26/2013,22.5,26.75,22.5,26,2709600
11/27/2013,26.75,28.5,23,23.75,3064458
11/29/2013,23.75,25,23.01,24.75,276547
12/2/2013,24.75,25,23.25,23.25,458408
12/3/2013,23.25,24,22.75,22.75,247972
12/4/2013,23.25,23.67,22.53,23.5,238437
12/5/2013,24,26.75,23.5,26.5,1156313
12/6/2013,26.5,29.5,25.25,29.5,2179643
12/9/2013,30.5,31.25,28,31.25,1583991
12/10/2013,30,32.5,29.75,32.25,1150379
12/11/2013,32.5,33.5,31.25,32.25,918418
12/12/2013,32.25,33,30.25,30.25,768637
12/13/2013,35,35,31.25,32.25,900331
12/16/2013,32.25,32.25,30,30,674902
12/17/2013,31.25,31.25,28.75,28.75,421658
12/18/2013,29.5,29.5,27,27.5,585992
12/19/2013,27.25,29.5,27,27.75,393068
12/20/2013,28,31,27.75,31,594458
12/23/2013,30.5,31.25,29.25,31.25,386240
12/24/2013,31.25,31.25,30.25,30.75,108013
12/26/2013,30.25,32.25,30,32.25,262864
12/27/2013,32.5,32.5,31.25,31.5,372972
12/30/2013,30,32.25,28.75,32.25,587045
12/31/2013,29.75,31,29,30.75,506753
1/2/2014,30,32,29.5,32,193046
1/3/2014,30.75,31.5,30,30.63,99438
1/6/2014,32,34.75,31.25,34.5,1387494
1/7/2014,33.75,37.5,33.75,37.25,1380368
1/8/2014,37.5,38.75,35,38.5,862001
1/9/2014,39,39.5,37,38.25,693638
1/10/2014,37.75,39,36.5,36.75,586236
1/13/2014,36.25,38,34.75,37.25,731771
1/14/2014,37.5,38,36.75,37.5,266788
1/15/2014,37.5,38.5,37.5,38,411461
1/16/2014,38,38,36.75,37.5,247291
1/17/2014,36.75,38,36.5,37.75,296693
1/21/2014,37.75,40.75,37.5,39.75,1001108
1/22/2014,39.75,44.5,39.5,44.25,1213949
1/23/2014,42.5,44.75,41.25,42.25,964102
1/24/2014,42,43.75,40,40.5,544578
1/27/2014,39.5,40.75,37.5,38.75,584410
1/28/2014,38.75,39.5,37.75,39.5,437221
1/29/2014,40,42,38.07,40.25,652992
1/30/2014,40.25,40.25,38,38.75,315031
1/31/2014,38,38.75,36.75,37.75,452258
2/3/2014,36.5,37.75,34,35,808951
2/4/2014,35.5,36.25,33.25,34.5,471960
2/5/2014,34.75,35,33.25,34,359364
2/6/2014,34,36.75,34,34.5,276581
2/7/2014,35.25,37.25,34.75,35.75,209221
2/10/2014,36.25,36.5,34,34.5,220423
2/11/2014,34.5,35.25,32,33.75,647614
2/12/2014,33.5,33.75,28,31.5,538957
2/13/2014,31.25,31.55,29.25,31,592811
2/14/2014,31.5,32.5,30.25,31.25,336968
2/18/2014,31.25,33.06,31.25,32.75,313075
2/19/2014,32.5,32.75,32,32.75,140766
2/20/2014,32.25,32.25,31.25,32,213440
2/21/2014,31,31.75,31,31.75,162048
2/24/2014,32.25,32.25,30,30.5,589659
2/25/2014,31.75,33.5,30,33.25,912068
2/26/2014,33.25,34.25,32.25,34,880283
2/27/2014,34.25,34.25,32.25,33,438403
2/28/2014,33.75,34,31.5,31.75,390914
3/3/2014,31.25,31.75,31.25,31.25,270378
3/4/2014,31.75,32.5,30.75,32.5,316315
3/5/2014,32.5,33.5,31.75,33.25,225910
3/6/2014,33.25,39,32.75,37.5,1104976
3/7/2014,37,38.75,35.75,36.75,966002
3/10/2014,38.75,38.75,35.25,35.5,482573
3/11/2014,36.25,36.25,34.25,34.75,304930
3/12/2014,33.75,34.25,32.75,34,420429
3/13/2014,34,34.75,31.25,31.5,478109
3/14/2014,32,33,31.5,32.5,464023
3/17/2014,33,35,32.5,34,570644
3/18/2014,34.25,34.32,25,29.5,2104100
3/19/2014,31.25,31.25,28.25,28.5,501030
3/20/2014,28,28.75,27.25,27.5,566614
3/21/2014,27.5,28.5,26.5,28.5,458650
3/24/2014,28.5,28.75,25.75,27.25,479058
3/25/2014,27,28,25.25,27.75,494729
3/26/2014,29.75,34,28,33,2738983
3/27/2014,32.75,33.25,28.13,29.75,1167451
3/28/2014,30,30,28.25,28.5,271657
3/31/2014,29.5,29.5,26.5,26.5,351156
4/1/2014,28,29,26.25,28.25,309614
4/2/2014,28.25,28.75,26.5,27,335911
4/3/2014,27.5,28,26.25,27.75,410012
4/4/2014,27.75,27.75,25.5,25.75,456380
4/7/2014,25.5,27,25.5,25.75,178931
4/8/2014,25.75,26.5,25.5,26.5,167738
4/9/2014,26,26.5,25.5,26.5,185604
4/10/2014,26,27.25,25,27,587018
4/11/2014,26,26.5,24.25,24.75,311232
4/14/2014,24.25,24.5,22.5,23.21,863211
4/15/2014,23.5,23.5,21.25,22,487430
4/16/2014,21.25,22.5,20.33,22,325167
4/17/2014,22.5,24.75,22,24.75,323801
4/21/2014,26,26,23.75,26,389998
4/22/2014,26,27.25,25.98,27.25,524886
4/23/2014,27.25,27.26,26,26.25,132544
4/24/2014,26,26.5,25.5,26.5,185699
4/25/2014,26.75,27,25.25,26.75,151704
4/28/2014,27.5,27.5,25.25,25.25,126824
4/29/2014,26.75,27.23,25.5,27,129670
4/30/2014,27,27.25,26,26.75,250535
5/1/2014,26.5,27,25.75,26.75,151666
5/2/2014,26.75,26.75,26.25,26.75,95663
5/5/2014,26.25,27,25.5,25.5,119013
5/6/2014,25.5,26.75,25.5,26,103277
5/7/2014,26.73,27.5,25.75,26.25,327183
5/8/2014,27.25,27.5,26,26.25,232370
5/9/2014,26.25,26.5,25,26.5,204444
5/12/2014,27.25,27.25,25.75,26.25,201911
5/13/2014,26.75,28.75,26,27.5,930629
5/14/2014,28,28,26.5,26.75,196898
5/15/2014,27.25,27.5,25.75,25.75,287637
5/16/2014,25.75,26.08,24.77,25.75,388167
5/19/2014,25,25.5,23.75,24.03,418754
5/20/2014,23.5,24,22.5,22.5,412211
5/21/2014,22.5,24.77,22.25,24.25,368294
5/22/2014,24.38,24.44,22.75,23.72,231299
5/23/2014,24,24,23.02,23.25,202850
5/27/2014,22.75,23,21.25,21.3,951961
5/28/2014,21.25,22.5,17.84,20.25,2047049
5/29/2014,19.75,21.45,19.3,20.75,602719
5/30/2014,20.5,22.75,20.5,22.75,263213
6/2/2014,22,23,22,22.38,146401
6/3/2014,22.75,22.75,22,22.31,183771
6/4/2014,22.5,22.75,22,22,72436
6/5/2014,21.75,22,21.45,21.57,163872
6/6/2014,21.5,22.5,21.33,21.45,108690
6/9/2014,22.75,22.75,21.25,21.75,67300
6/10/2014,20.25,21.25,20.25,21,128487
6/11/2014,20.38,22,20.38,21.54,113285
6/12/2014,22.25,24.25,21.5,21.75,173347
6/13/2014,22.5,24.46,21.75,23,208622
6/16/2014,22.5,23.67,21.55,22.75,106226
6/17/2014,22.5,23.75,22.06,23.25,120277
6/18/2014,23.5,24.75,22.75,24.5,231557
6/19/2014,25,25,23.39,24.75,158339
6/20/2014,24.75,24.75,22.5,22.5,152339
6/23/2014,23.32,25,23.32,23.75,135138
6/24/2014,23.32,23.75,22.5,22.5,160011
6/25/2014,22.75,23.25,22.5,22.63,88283
6/26/2014,22.57,23.5,22.57,22.75,202369
6/27/2014,22.75,23.7,22.51,22.82,132690
6/30/2014,24,24,23,23.75,267211
7/1/2014,23.5,23.5,22.5,23.25,153777
7/2/2014,23.96,23.96,22.63,22.63,100509
7/3/2014,22.25,23.25,22.25,22.75,126925
7/7/2014,23.25,23.25,22,22.4,223879
7/8/2014,22.5,22.5,22,22.5,75142
7/9/2014,22.5,23,22,22.18,134098
7/10/2014,22,22.5,21.75,22.14,94887
7/11/2014,22.5,23.75,22.25,23.2,550321
7/14/2014,23.25,23.63,23,23.07,123577
7/15/2014,23.25,23.25,22.59,22.88,86174
7/16/2014,22.25,22.53,22,22.5,80208
7/17/2014,22.25,22.5,22.01,22.11,64598
7/18/2014,22,22.5,22,22.25,56446
7/21/2014,22.03,22.95,22,22.75,109553
7/22/2014,22,23.19,22,22.61,82865
7/23/2014,21.5,22.25,20.79,21.25,522751
7/24/2014,21.25,21.98,21.25,21.9,21269
7/25/2014,21.89,23.72,21.58,23,802481
7/28/2014,23.7,23.7,22.04,22.38,256967
7/29/2014,22.25,22.63,20.79,21.08,192800
7/30/2014,21,21.75,20.04,20.68,197737
7/31/2014,24.5,25.75,21.76,22.5,1928377
8/1/2014,21.75,22.5,21.25,21.65,250532
8/4/2014,21.75,22.94,21.75,21.8,64153
8/5/2014,21.55,22.75,21.55,22.25,249471
8/6/2014,23,23.25,21.75,22,126932
8/7/2014,22,23.25,22,22.87,238885
8/8/2014,22.54,23.24,22,23.08,244354
8/11/2014,22.75,23.25,22.28,22.5,88497
8/12/2014,22,22.75,21.55,22,288866
8/13/2014,22.25,22.75,21.79,22.25,165203
8/14/2014,22.03,22.75,21.79,22.5,76406
8/15/2014,22.25,22.5,21.75,21.93,204735
8/18/2014,22.25,23.25,21.81,23,206364
8/19/2014,22.5,22.75,22.06,22.53,102983
8/20/2014,22.53,22.72,22.25,22.34,90682
8/21/2014,22.47,23.38,22.25,22.78,372381
8/22/2014,23,23.25,22.29,22.56,105507
8/25/2014,22.75,23.63,22.5,23,253737
8/26/2014,22.75,23.5,22.75,23.25,151981
8/27/2014,23.71,25.75,23.25,24.75,1069839
8/28/2014,24.75,24.75,23.48,23.85,373002
8/29/2014,23.79,24.24,23.25,24,178877
9/2/2014,24,24.25,22.75,23.63,215187
9/3/2014,23.75,24.17,23.25,23.9,271886
9/4/2014,24.25,25,23.75,24,466629
9/5/2014,23.98,24.99,23.54,23.54,160054
9/8/2014,23.75,24.5,22.5,23.25,297633
9/9/2014,23.32,25.75,23.18,24.75,1176258
9/10/2014,24.75,29.25,24.25,28,2462205
9/11/2014,28.5,28.75,25.75,26.5,1015663
9/12/2014,26.5,28.75,26.5,27.75,753092
9/15/2014,28.75,30.75,27.5,30.5,2003086
9/16/2014,31,31,28,28,724501
9/17/2014,27.5,28.75,26.5,27.5,724968
9/18/2014,27,27.5,26,26,609075
9/19/2014,26,26.25,24.75,25.5,522036
9/22/2014,24.75,25.75,23.77,25.75,538566
9/23/2014,26,26,24,24.28,374966
9/24/2014,24.13,24.75,23,23.75,321524
9/25/2014,23.65,25.5,23.5,24.25,295988
9/26/2014,24.25,25,23.56,24.38,142779
9/29/2014,23.8,24.5,23.25,24.25,172720
9/30/2014,24.5,25.75,23.26,25.75,392192
10/1/2014,25.5,25.5,23.8,24.21,110858
10/2/2014,24,24,23.56,23.63,114133
10/3/2014,24,25,23.75,24,76115
10/6/2014,24.25,25,23,23.25,162374
10/7/2014,23.04,24.13,23.04,23.38,71344
10/8/2014,23.75,24.25,22.75,23.19,155146
10/9/2014,23.5,23.75,20,22.03,602951
10/10/2014,21.25,22,20.75,21.25,207133
10/13/2014,21.25,21.25,20.5,20.77,116818
10/14/2014,20.63,21.91,20.5,21.91,193941
10/15/2014,22.25,25,20.75,23.78,203505
10/16/2014,23.75,24.24,22.5,23.75,122520
10/17/2014,24.25,24.36,23.23,24.25,127467
10/20/2014,24.5,24.75,23.36,24.5,161513
10/21/2014,24.25,25,23,24.48,236609
10/22/2014,24,25.5,24,25,156079
10/23/2014,25,27,24.54,24.73,743565
10/24/2014,24,26,24,25.5,266568
10/27/2014,25.25,26.75,24.75,26,235390
10/28/2014,26.5,27.5,25.5,27.25,685542
10/29/2014,27,28.48,26.25,26.25,418257
10/30/2014,26.25,26.75,25,25.75,84869
10/31/2014,25.25,26.5,24.52,25.75,93316
11/3/2014,25.5,25.75,24.5,24.78,122452
11/4/2014,24.53,25,23.5,23.88,69771
11/5/2014,24,24.73,23,23.25,53841
11/6/2014,23.25,25,23.25,25,66333
11/7/2014,25.5,25.5,23.5,24.5,106508
11/10/2014,24.5,25,24.28,25,135585
11/11/2014,25.5,25.75,24,24.09,79536
11/12/2014,24,25,24,24.25,55270
11/13/2014,24,24,23,23.75,73882
11/14/2014,23.76,24.75,23.52,23.52,23906
11/17/2014,24.75,24.75,23,23.25,166322
11/18/2014,24.75,26.5,23.5,24.25,269314
11/19/2014,24.01,24.5,23.05,24,114058
11/20/2014,23.5,24,22,23.25,346388
11/21/2014,23.75,23.75,22.25,22.71,315885
11/24/2014,22.5,23.25,21.75,22.5,231539
11/25/2014,22.5,22.5,21.6,22.05,194077
11/26/2014,22,22.25,21.63,22,152147
11/28/2014,22.5,23,21.25,21.41,132853
12/1/2014,21.41,22.23,20.75,20.75,151169
12/2/2014,21.5,22.5,20.75,22.25,178913
12/3/2014,21.5,21.75,20.75,20.88,119667
12/4/2014,22,22,21,21,43356
12/5/2014,21.73,21.75,20.75,21.5,124012
12/8/2014,21.87,22,20.75,21.31,57148
12/9/2014,21.5,21.75,20.49,21.25,195551
12/10/2014,21.25,22,18,19.25,227127
12/11/2014,20,20.75,18.71,19.25,205458
12/12/2014,19.75,20.7,19.25,20,91249
12/15/2014,20,21.68,19.52,21.32,197869
12/16/2014,21.25,21.25,20,20.75,99606
12/17/2014,20.5,21.75,19.75,19.75,64690
12/18/2014,19.13,21,19.13,19.56,90327
12/19/2014,19.75,20.1,17.55,17.55,258256
12/22/2014,19,19.5,17.84,19.5,366632
12/23/2014,18.25,20.75,18.24,20.25,232384
12/24/2014,20.5,20.5,19.41,20,190602
12/26/2014,20.75,20.75,19.28,19.5,155491
12/29/2014,18.75,20,18.75,19.56,96158
12/30/2014,19.5,20.25,19.31,20.25,156364
12/31/2014,20,21,19.56,20.8,383433
1/2/2015,20.5,20.75,19.63,19.99,107898
1/5/2015,19.75,20.25,19.75,20.25,75799
1/6/2015,20.25,20.79,19.5,20.79,36599
1/7/2015,20,20.46,19.75,20,84716
1/8/2015,20,20.75,19.75,20.75,130144
1/9/2015,20.75,20.75,19.5,20.75,157317
1/12/2015,20,20.35,19.25,19.56,150240
1/13/2015,20,20,19,19.75,193898
1/14/2015,19.25,19.75,19,19.75,26035
1/15/2015,19.75,20.12,18.75,19.63,139061
1/16/2015,19.75,20.75,19,20.5,239051
1/20/2015,20.13,20.5,19.23,20.25,190220
1/21/2015,20.5,21.5,20.5,21,364033
1/22/2015,21,21,17.56,20.5,260025
1/23/2015,20.48,20.5,19.07,20.25,99426
1/26/2015,20.5,20.5,19.5,19.64,55737
1/27/2015,19.75,20.25,19.25,20.25,77702
1/28/2015,20.5,20.5,19.5,20.25,52848
1/29/2015,20.25,20.26,19.43,19.75,84967
1/30/2015,19.63,20,19.5,20,53834
2/2/2015,20,20,19.3,19.75,45315
2/3/2015,19.5,20.5,19.13,20,81497
2/4/2015,19.3,20,18.75,20,59554
2/5/2015,20,20,19.25,19.25,87339
2/6/2015,19.5,20,18.8,20,92126
2/9/2015,19.04,19.74,18.11,19.19,293339
2/10/2015,19,19.25,18.5,19,42582
2/11/2015,18.25,19.5,18,18.25,77033
2/12/2015,18.25,19,18.02,18.06,89991
2/13/2015,18.75,18.75,18,18.75,162941
2/17/2015,19.25,19.38,17.8,18.98,187419
2/18/2015,18.75,18.8,17.25,17.44,282194
2/19/2015,17.5,18.5,16.75,18.5,268066
2/20/2015,17.97,17.97,17.25,17.46,143089
2/23/2015,17,18.38,16.76,17.5,57864
2/24/2015,17.75,18.05,15.28,17.86,622552
2/25/2015,17.5,17.5,16,17,185611
2/26/2015,16.25,16.75,15,16.38,271778
2/27/2015,16.25,16.95,15.5,15.51,157881
3/2/2015,15.75,16.2,14.75,15.75,361592
3/3/2015,16.25,16.25,14.25,14.25,580255
3/4/2015,15.25,15.25,14.25,14.44,426792
3/5/2015,15,15.75,14.37,14.75,111660
3/6/2015,15,15.2,14.28,14.75,175146
3/9/2015,15.5,15.5,13.9,14,281649
3/10/2015,14.75,14.75,12.55,12.75,306991
3/11/2015,12.25,12.75,11.31,11.68,415430
3/12/2015,11.5,12.77,11.5,12.15,383641
3/13/2015,12.25,12.75,11.63,11.93,119380
3/16/2015,12,12.25,10.9,11,172309
3/17/2015,11.25,11.25,9.75,10.25,735848
3/18/2015,9.09,11.25,9.09,11.14,569146
3/19/2015,11.25,11.25,10,10.31,217308
3/20/2015,11.13,11.5,9.75,11,205989
3/23/2015,11.13,11.75,10.75,11.75,146818
3/24/2015,12.38,12.38,11.25,11.47,165061
3/25/2015,12,12,10.75,10.95,57652
3/26/2015,11.25,11.73,10.75,11.73,113629
3/27/2015,11.75,11.75,11,11.1,60373
3/30/2015,10.5,11,10.5,10.75,288173
3/31/2015,11,11,9.15,9.25,630670
4/1/2015,9.78,11,9.07,9.63,316905
4/2/2015,9.5,10,5.13,9.99,1876398
4/6/2015,9.75,9.93,8.5,8.5,340468
4/7/2015,7.75,9.5,7.01,9,300442
4/8/2015,9.75,9.75,8.25,8.78,145991
4/9/2015,8.5,9.5,8.5,9,40895
4/10/2015,8.75,9.25,8.75,8.78,101060
4/13/2015,9.25,9.25,8.32,8.84,155005
4/14/2015,9.28,9.5,8.5,8.76,62906
4/15/2015,9,9.72,8.75,9.38,144121
4/16/2015,9.38,9.75,9.38,9.63,158428
4/17/2015,9.75,9.75,8.75,8.75,326808
4/20/2015,8.76,9.98,8.76,9.98,154702
4/21/2015,9.98,10,9.72,10,82429
4/22/2015,10,10,9.67,9.89,116806
4/23/2015,9.99,10.27,9.64,10.04,49324
4/24/2015,9.75,9.75,9,9,124697
4/27/2015,9.5,9.75,9.25,9.54,96276
4/28/2015,9.75,9.87,9.5,9.65,27282
4/29/2015,9.5,9.87,9.25,9.38,113092
4/30/2015,9.75,9.75,9.25,9.48,17522
5/1/2015,9.04,9.36,9,9.25,64383
5/4/2015,9,10.5,9,10.5,646054
5/5/2015,10.5,10.73,10,10.5,316162
5/6/2015,10.5,10.71,10.25,10.25,146624
5/7/2015,10.25,11.68,10.25,11.43,716892
5/8/2015,11.43,12,10.93,12,306678
5/11/2015,12,12,11.18,11.25,124059
5/12/2015,11.25,12.92,10.31,11.94,557884
5/13/2015,11.73,11.73,11.25,11.69,174767
5/14/2015,11.38,11.38,10.79,11.08,105661
5/15/2015,10.88,11,10.25,11,130832
5/18/2015,10.25,10.73,9.75,10,60122
5/19/2015,10.5,10.95,9.89,10.25,71946
5/20/2015,10.25,10.25,10,10.01,177412
5/21/2015,10.25,10.5,9.5,10.15,134575
5/22/2015,9.5,9.75,8.51,9.25,682505
5/26/2015,8.75,9.22,8.55,8.75,139732
5/27/2015,8.88,10.25,8.75,9.25,141176
5/28/2015,9.9,10.25,9.63,9.75,45494
5/29/2015,10.25,10.25,9.5,9.5,77165
6/1/2015,9.98,10,9.5,9.5,37212
6/2/2015,10.25,10.25,9.54,9.63,36530
6/3/2015,10,10,9.39,9.63,43772
6/4/2015,10,10.25,8.91,9.75,48232
6/5/2015,10.25,10.25,9.75,9.75,49748
6/8/2015,10.13,10.25,9.5,9.75,43554
6/9/2015,10.25,11,9.32,11,140351
6/10/2015,10,11.25,10,11.25,57803
6/11/2015,11.5,11.75,10.4,11,142832
6/12/2015,11,11,10,10.25,173227
6/15/2015,10.75,10.75,10,10.5,57136
6/16/2015,12.24,12.24,10.78,11.38,200868
6/17/2015,11.5,11.75,10.19,11.5,104198
6/18/2015,10.75,11.24,10,10.25,117588
6/19/2015,10.37,10.5,9.75,9.75,276828
6/22/2015,9.75,10.25,9.63,9.88,263358
6/23/2015,9.75,10.25,9.75,10,95966
6/24/2015,10.5,10.5,10,10.5,56123
6/25/2015,10.25,10.25,9.94,9.94,20486
6/26/2015,9.75,9.9,9.75,9.9,89737
6/29/2015,9.63,9.9,9.5,9.63,100709
6/30/2015,9.85,9.9,9.75,9.75,14628
7/1/2015,9.85,10.13,9.63,9.63,161635
7/2/2015,9.75,10,9.63,10,139489
7/6/2015,9.75,10.15,9.75,9.75,46094
7/7/2015,10,10,9.5,10,85287
7/8/2015,9.75,9.75,9,9.25,109617
7/9/2015,9.3,9.75,9,9,53688
7/10/2015,9,9.65,8.88,9.45,24800
7/13/2015,9.28,9.45,9,9.41,26307
7/14/2015,9.04,9.63,8.88,9,23974
7/15/2015,9.45,9.48,9,9.25,71613
7/16/2015,9.01,9.7,9,9.25,42125
7/17/2015,9.04,9.25,8.63,9.25,47441
7/20/2015,9,9.25,7.82,8.75,91367
7/21/2015,8.75,9.23,8.36,9.23,58846
7/22/2015,9,9.06,8.75,9,120598
7/23/2015,9,9.18,8.81,9,52811
7/24/2015,8.63,9.25,8.63,9.23,75474
7/27/2015,9,9.5,8.5,8.5,46437
7/28/2015,8.75,9.25,8,8.13,224870
7/29/2015,8.13,9.13,8.13,8.5,103591
7/30/2015,8.88,9.13,7.5,7.75,166380
7/31/2015,8.5,8.5,7.75,8.25,127025
8/3/2015,8.75,9.5,7.75,7.75,85012
8/4/2015,7.9,8.25,7.75,8.25,54096
8/5/2015,8.3,8.3,8,8,44356
8/6/2015,8.25,8.25,7.75,7.75,67422
8/7/2015,8,8.5,7.75,8.25,74713
8/10/2015,8.5,8.5,7.75,8.25,107157
8/11/2015,8.75,9.25,8.03,8.5,121976
8/12/2015,8.7,9.2,8.5,9,102246
8/13/2015,9.1,9.75,9,9.16,114332
8/14/2015,9.47,9.69,9,9.5,26179
8/17/2015,9.13,9.73,9,9.43,28428
8/18/2015,9.25,9.75,9.23,9.5,88887
8/19/2015,9.65,9.75,8.38,8.38,114576
8/20/2015,8.63,9,8.25,8.25,96908
8/21/2015,8.75,9,7.81,8.25,120739
8/24/2015,8.25,8.25,7.63,7.75,134711
8/25/2015,7.75,8.5,7.25,7.5,65230
8/26/2015,7.97,8.25,6.88,6.88,163514
8/27/2015,6.95,7.5,6.95,7.25,90951
8/28/2015,7.5,7.5,7.13,7.13,84231
8/31/2015,6.9,7.5,6.9,7.5,62382
9/1/2015,7.5,8,7.38,7.73,74212
9/2/2015,7.5,8,7.21,7.38,56974
9/3/2015,7.3,8,7.3,8,27613
9/4/2015,7.83,8,7.5,8,50206
9/8/2015,8,8.25,7.5,7.63,42644
9/9/2015,7.87,8.25,7.75,8.25,56883
9/10/2015,8.25,9.5,8,8.5,158935
9/11/2015,7.56,9.24,7.56,8.79,131915
9/14/2015,9,9.25,8.25,9.25,26450
9/15/2015,9.25,9.75,9,9.5,56173
9/16/2015,9.5,9.75,8.75,9.75,55307
9/17/2015,9.75,9.75,9,9,69284
9/18/2015,9.1,15.75,9,15.75,887606
9/21/2015,11.25,13.75,11.25,11.53,362598
9/22/2015,11.5,11.75,11,11.25,86551
9/23/2015,11.25,11.25,10.5,10.82,141927
9/24/2015,10.5,11,10.5,10.5,47158
9/25/2015,10.5,12.25,10.5,11.75,167333
9/28/2015,11.85,12.75,11.25,11.75,95679
9/29/2015,12.75,14.5,11.25,11.25,59282
9/30/2015,12,12,10.5,10.5,90227
10/1/2015,10.5,12,10.5,10.5,82787
10/2/2015,10.5,11.25,10.13,10.63,104447
10/5/2015,11.5,11.5,10.5,10.88,31360
10/6/2015,10.25,10.5,10,10.13,96279
10/7/2015,10,11,9.75,10.5,124931
10/8/2015,10.75,12.5,10.75,11.5,161736
10/9/2015,11.75,12.5,11.5,11.75,36422
10/12/2015,11.65,11.78,11,11.3,65522
10/13/2015,11.5,12.5,11.5,11.75,58586
10/14/2015,11.88,12.5,11.75,11.85,30818
